date,Sigla,Residential
2020-11-23,MS,7
2020-11-24,MS,6
2020-11-25,MS,7
2020-11-26,MS,6
2020-11-27,MS,5
2020-11-28,MS,5
2020-11-29,MS,6
2020-11-30,MS,7
2020-12-01,MS,6
2020-12-02,MS,6
2020-12-03,MS,7
2020-12-04,MS,6
2020-12-05,MS,6
2020-12-06,MS,8
2020-12-07,MS,6
2020-12-08,MS,6
2020-12-09,MS,6
2020-12-10,MS,5
2020-12-11,MS,5
2020-12-12,MS,5
2020-12-13,MS,6
2020-12-14,MS,8
2020-12-15,MS,5
2020-12-16,MS,7
2020-12-17,MS,6
2020-12-18,MS,5
2020-12-19,MS,4
2020-12-20,MS,6
2020-12-21,MS,7
2020-12-22,MS,4
2020-12-23,MS,3
2020-12-24,MS,3
2020-12-25,MS,13
2020-12-26,MS,10
2020-12-27,MS,7
2020-12-28,MS,10
2020-12-29,MS,9
2020-12-30,MS,8
2020-12-31,MS,7
2021-01-01,MS,14
2021-01-02,MS,11
2021-01-03,MS,6
2021-01-04,MS,9
2021-01-05,MS,8
2021-01-06,MS,9
2021-01-07,MS,9
2021-01-08,MS,8
2021-01-09,MS,6
2021-01-10,MS,7
2021-01-11,MS,6
2021-01-12,MS,7
2021-01-13,MS,7
2021-01-14,MS,6
2021-01-15,MS,6
2021-01-16,MS,8
2021-01-17,MS,9
2021-01-18,MS,8
2021-01-19,MS,7
2021-01-20,MS,7
2021-01-21,MS,7
2021-01-22,MS,6
2021-01-23,MS,7
2021-01-24,MS,7
2021-01-25,MS,7
2021-01-26,MS,6
2021-01-27,MS,8
2021-01-28,MS,7
2021-01-29,MS,5
2021-01-30,MS,6
2021-01-31,MS,8
2021-02-01,MS,5
2021-02-02,MS,4
2021-02-03,MS,4
2021-02-04,MS,5
2021-02-05,MS,2
2021-02-06,MS,3
2021-02-07,MS,5
2021-02-08,MS,3
2021-02-09,MS,3
2021-02-10,MS,4
2021-02-11,MS,5
2021-02-12,MS,3
2021-02-13,MS,3
2021-02-14,MS,7
2021-02-15,MS,6
2021-02-16,MS,12
2021-02-17,MS,6
2021-02-18,MS,3
2021-02-19,MS,3
2021-02-20,MS,4
2021-02-21,MS,6
2021-02-22,MS,4
2021-02-23,MS,4
2021-02-24,MS,5
2021-02-25,MS,4
2021-02-26,MS,3
2021-02-27,MS,4
2021-02-28,MS,6
2021-03-01,MS,4
2021-03-02,MS,3
2021-03-03,MS,4
2021-03-04,MS,5
2021-03-05,MS,4
2021-03-06,MS,4
2021-03-07,MS,6
2021-03-08,MS,3
2021-03-09,MS,3
2021-03-10,MS,4
2021-03-11,MS,4
2021-03-12,MS,4
2021-03-13,MS,6
2021-03-14,MS,9
2021-03-15,MS,6
2021-03-16,MS,6
2021-03-17,MS,8
2021-03-18,MS,7
2021-03-19,MS,7
2021-03-20,MS,8
2021-03-21,MS,10
2021-03-22,MS,11
2021-03-23,MS,11
2021-03-24,MS,11
2021-03-25,MS,11
2021-03-26,MS,12
2021-03-27,MS,13
2020-02-15,MT,1
2020-02-16,MT,1
2020-02-17,MT,0
2020-02-18,MT,0
2020-02-19,MT,-1
2020-02-20,MT,-1
2020-02-21,MT,0
2020-02-22,MT,1
2020-02-23,MT,1
2020-02-24,MT,5
2020-02-25,MT,10
2020-02-26,MT,4
2020-02-27,MT,0
2020-02-28,MT,1
2020-02-29,MT,3
2020-03-01,MT,3
2020-03-02,MT,0
2020-03-03,MT,0
2020-03-04,MT,0
2020-03-05,MT,-1
2020-03-06,MT,-1
2020-03-07,MT,0
2020-03-08,MT,0
2020-03-09,MT,0
2020-03-10,MT,-1
2020-03-11,MT,-1
2020-03-12,MT,-1
2020-03-13,MT,-1
2020-03-14,MT,1
2020-03-15,MT,1
2020-03-16,MT,0
2020-03-17,MT,1
2020-03-18,MT,3
2020-03-19,MT,5
2020-03-20,MT,9
2020-03-21,MT,10
2020-03-22,MT,12
2020-03-23,MT,17
2020-03-24,MT,19
2020-03-25,MT,18
2020-03-26,MT,18
2020-03-27,MT,18
2020-03-28,MT,13
2020-03-29,MT,11
2020-03-30,MT,14
2020-03-31,MT,13
2020-04-01,MT,13
2020-04-02,MT,13
2020-04-03,MT,14
2020-04-04,MT,11
2020-04-05,MT,9
2020-04-06,MT,12
2020-04-07,MT,11
2020-04-08,MT,13
2020-04-09,MT,8
2020-04-10,MT,23
2020-04-11,MT,11
2020-04-12,MT,6
2020-04-13,MT,11
2020-04-14,MT,13
2020-04-15,MT,12
2020-04-16,MT,12
2020-04-17,MT,14
2020-04-18,MT,9
2020-04-19,MT,8
2020-04-20,MT,10
2020-04-21,MT,18
2020-04-22,MT,10
2020-04-23,MT,11
2020-04-24,MT,12
2020-04-25,MT,9
2020-04-26,MT,7
2020-04-27,MT,11
2020-04-28,MT,7
2020-04-29,MT,10
2020-04-30,MT,6
2020-05-01,MT,18
2020-05-02,MT,8
2020-05-03,MT,5
2020-05-04,MT,9
2020-05-05,MT,9
2020-05-06,MT,10
2020-05-07,MT,10
2020-05-08,MT,10
2020-05-09,MT,7
2020-05-10,MT,3
2020-05-11,MT,9
2020-05-12,MT,8
2020-05-13,MT,11
2020-05-14,MT,9
2020-05-15,MT,11
2020-05-16,MT,8
2020-05-17,MT,7
2020-05-18,MT,9
2020-05-19,MT,10
2020-05-20,MT,10
2020-05-21,MT,11
2020-05-22,MT,10
2020-05-23,MT,10
2020-05-24,MT,9
2020-05-25,MT,12
2020-05-26,MT,10
2020-05-27,MT,10
2020-05-28,MT,10
2020-05-29,MT,12
2020-05-30,MT,8
2020-05-31,MT,7
2020-06-01,MT,10
2020-06-02,MT,10
2020-06-03,MT,10
2020-06-04,MT,10
2020-06-05,MT,10
2020-06-06,MT,9
2020-06-07,MT,8
2020-06-08,MT,9
2020-06-09,MT,10
2020-06-10,MT,7
2020-06-11,MT,19
2020-06-12,MT,12
2020-06-13,MT,10
2020-06-14,MT,8
2020-06-15,MT,11
2020-06-16,MT,11
2020-06-17,MT,11
2020-06-18,MT,12
2020-06-19,MT,13
2020-06-20,MT,12
2020-06-21,MT,11
2020-06-22,MT,13
2020-06-23,MT,13
2020-06-24,MT,12
2020-06-25,MT,13
2020-06-26,MT,16
2020-06-27,MT,14
2020-06-28,MT,12
2020-06-29,MT,15
2020-06-30,MT,14
2020-07-01,MT,14
2020-07-02,MT,14
2020-07-03,MT,16
2020-07-04,MT,13
2020-07-05,MT,11
2020-07-06,MT,13
2020-07-07,MT,13
2020-07-08,MT,13
2020-07-09,MT,14
2020-07-10,MT,15
2020-07-11,MT,12
2020-07-12,MT,11
2020-07-13,MT,13
2020-07-14,MT,14
2020-07-15,MT,13
2020-07-16,MT,13
2020-07-17,MT,14
2020-07-18,MT,11
2020-07-19,MT,10
2020-07-20,MT,13
2020-07-21,MT,13
2020-07-22,MT,13
2020-07-23,MT,13
2020-07-24,MT,14
2020-07-25,MT,11
2020-07-26,MT,9
2020-07-27,MT,12
2020-07-28,MT,12
2020-07-29,MT,12
2020-07-30,MT,12
2020-07-31,MT,12
2020-08-01,MT,9
2020-08-02,MT,9
2020-08-03,MT,11
2020-08-04,MT,11
2020-08-05,MT,10
2020-08-06,MT,10
2020-08-07,MT,10
2020-08-08,MT,7
2020-08-09,MT,5
2020-08-10,MT,10
2020-08-11,MT,10
2020-08-12,MT,10
2020-08-13,MT,10
2020-08-14,MT,11
2020-08-15,MT,8
2020-08-16,MT,7
2020-08-17,MT,10
2020-08-18,MT,9
2020-08-19,MT,9
2020-08-20,MT,9
2020-08-21,MT,12
2020-08-22,MT,10
2020-08-23,MT,8
2020-08-24,MT,10
2020-08-25,MT,9
2020-08-26,MT,8
2020-08-27,MT,8
2020-08-28,MT,9
2020-08-29,MT,6
2020-08-30,MT,5
2020-08-31,MT,8
2020-09-01,MT,8
2020-09-02,MT,7
2020-09-03,MT,7
2020-09-04,MT,7
2020-09-05,MT,3
2020-09-06,MT,3
2020-09-07,MT,13
2020-09-08,MT,6
2020-09-09,MT,7
2020-09-10,MT,8
2020-09-11,MT,9
2020-09-12,MT,6
2020-09-13,MT,6
2020-09-14,MT,10
2020-09-15,MT,9
2020-09-16,MT,9
2020-09-17,MT,9
2020-09-18,MT,10
2020-09-19,MT,8
2020-09-20,MT,8
2020-09-21,MT,10
2020-09-22,MT,10
2020-09-23,MT,9
2020-09-24,MT,9
2020-09-25,MT,10
2020-09-26,MT,8
2020-09-27,MT,7
2020-09-28,MT,10
2020-09-29,MT,9
2020-09-30,MT,6
2020-10-01,MT,5
2020-10-02,MT,6
2020-10-03,MT,4
2020-10-04,MT,4
2020-10-05,MT,6
2020-10-06,MT,5
2020-10-07,MT,5
2020-10-08,MT,5
2020-10-09,MT,6
2020-10-10,MT,4
2020-10-11,MT,5
2020-10-12,MT,14
2020-10-13,MT,6
2020-10-14,MT,8
2020-10-15,MT,7
2020-10-16,MT,8
2020-10-17,MT,6
2020-10-18,MT,7
2020-10-19,MT,8
2020-10-20,MT,8
2020-10-21,MT,7
2020-10-22,MT,7
2020-10-23,MT,8
2020-10-24,MT,7
2020-10-25,MT,6
2020-10-26,MT,8
2020-10-27,MT,7
2020-10-28,MT,7
2020-10-29,MT,7
2020-10-30,MT,7
2020-10-31,MT,3
2020-11-01,MT,4
2020-11-02,MT,16
2020-11-03,MT,5
2020-11-04,MT,6
2020-11-05,MT,5
2020-11-06,MT,5
2020-11-07,MT,3
2020-11-08,MT,4
2020-11-09,MT,6
2020-11-10,MT,5
2020-11-11,MT,6
2020-11-12,MT,5
2020-11-13,MT,5
2020-11-14,MT,4
2020-11-15,MT,1
2020-11-16,MT,7
2020-11-17,MT,6
2020-11-18,MT,7
2020-11-19,MT,4
2020-11-20,MT,15
2020-11-21,MT,5
2020-11-22,MT,4
2020-11-23,MT,6
2020-11-24,MT,6
2020-11-25,MT,6
2020-11-26,MT,5
2020-11-27,MT,5
2020-11-28,MT,4
2020-11-29,MT,4
2020-11-30,MT,6
2020-12-01,MT,5
2020-12-02,MT,5
2020-12-03,MT,5
2020-12-04,MT,6
2020-12-05,MT,3
2020-12-06,MT,4
2020-12-07,MT,5
2020-12-08,MT,8
2020-12-09,MT,5
2020-12-10,MT,7
2020-12-11,MT,6
2020-12-12,MT,4
2020-12-13,MT,5
2020-12-14,MT,6
2020-12-15,MT,5
2020-12-16,MT,4
2020-12-17,MT,4
2020-12-18,MT,4
2020-12-19,MT,2
2020-12-20,MT,3
2020-12-21,MT,6
2020-12-22,MT,4
2020-12-23,MT,3
2020-12-24,MT,2
2020-12-25,MT,14
2020-12-26,MT,10
2020-12-27,MT,6
2020-12-28,MT,9
2020-12-29,MT,8
2020-12-30,MT,6
2020-12-31,MT,5
2021-01-01,MT,14
2021-01-02,MT,11
2021-01-03,MT,6
2021-01-04,MT,8
2021-01-05,MT,8
2021-01-06,MT,8
2021-01-07,MT,7
2021-01-08,MT,7
2021-01-09,MT,6
2021-01-10,MT,7
2021-01-11,MT,7
2021-01-12,MT,7
2021-01-13,MT,6
2021-01-14,MT,6
2021-01-15,MT,7
2021-01-16,MT,6
2021-01-17,MT,7
2021-01-18,MT,7
2021-01-19,MT,7
2021-01-20,MT,6
2021-01-21,MT,6
2021-01-22,MT,7
2021-01-23,MT,6
2021-01-24,MT,6
2021-01-25,MT,6
2021-01-26,MT,6
2021-01-27,MT,6
2021-01-28,MT,6
2021-01-29,MT,5
2021-01-30,MT,4
2021-01-31,MT,5
2021-02-01,MT,5
2021-02-02,MT,4
2021-02-03,MT,4
2021-02-04,MT,4
2021-02-05,MT,3
2021-02-06,MT,3
2021-02-07,MT,4
2021-02-08,MT,3
2021-02-09,MT,3
2021-02-10,MT,3
2021-02-11,MT,3
2021-02-12,MT,4
2021-02-13,MT,2
2021-02-14,MT,5
2021-02-15,MT,6
2021-02-16,MT,7
2021-02-17,MT,4
2021-02-18,MT,3
2021-02-19,MT,4
2021-02-20,MT,4
2021-02-21,MT,5
2021-02-22,MT,4
2021-02-23,MT,4
2021-02-24,MT,4
2021-02-25,MT,3
2021-02-26,MT,4
2021-02-27,MT,4
2021-02-28,MT,6
2021-03-01,MT,5
2021-03-02,MT,5
2021-03-03,MT,6
2021-03-04,MT,6
2021-03-05,MT,7
2021-03-06,MT,7
2021-03-07,MT,9
2021-03-08,MT,6
2021-03-09,MT,6
2021-03-10,MT,6
2021-03-11,MT,6
2021-03-12,MT,8
2021-03-13,MT,8
2021-03-14,MT,10
2021-03-15,MT,7
2021-03-16,MT,7
2021-03-17,MT,8
2021-03-18,MT,8
2021-03-19,MT,9
2021-03-20,MT,9
2021-03-21,MT,10
2021-03-22,MT,8
2021-03-23,MT,8
2021-03-24,MT,8
2021-03-25,MT,8
2021-03-26,MT,9
2021-03-27,MT,9
2020-02-15,PA,0
2020-02-16,PA,1
2020-02-17,PA,0
2020-02-18,PA,0
2020-02-19,PA,0
2020-02-20,PA,1
2020-02-21,PA,0
2020-02-22,PA,0
2020-02-23,PA,1
2020-02-24,PA,6
2020-02-25,PA,8
2020-02-26,PA,5
2020-02-27,PA,1
2020-02-28,PA,2
2020-02-29,PA,2
2020-03-01,PA,3
2020-03-02,PA,0
2020-03-03,PA,0
2020-03-04,PA,0
2020-03-05,PA,0
2020-03-06,PA,0
2020-03-07,PA,3
2020-03-08,PA,2
2020-03-09,PA,3
2020-03-10,PA,-2
2020-03-11,PA,0
2020-03-12,PA,1
2020-03-13,PA,0
2020-03-14,PA,2
2020-03-15,PA,4
2020-03-16,PA,-1
2020-03-17,PA,0
2020-03-18,PA,4
2020-03-19,PA,8
2020-03-20,PA,10
2020-03-21,PA,12
2020-03-22,PA,13
2020-03-23,PA,15
2020-03-24,PA,15
2020-03-25,PA,16
2020-03-26,PA,15
2020-03-27,PA,16
2020-03-28,PA,13
2020-03-29,PA,12
2020-03-30,PA,14
2020-03-31,PA,13
2020-04-01,PA,13
2020-04-02,PA,14
2020-04-03,PA,16
2020-04-04,PA,12
2020-04-05,PA,12
2020-04-06,PA,12
2020-04-07,PA,11
2020-04-08,PA,12
2020-04-09,PA,11
2020-04-10,PA,23
2020-04-11,PA,14
2020-04-12,PA,12
2020-04-13,PA,14
2020-04-14,PA,16
2020-04-15,PA,15
2020-04-16,PA,15
2020-04-17,PA,20
2020-04-18,PA,14
2020-04-19,PA,14
2020-04-20,PA,15
2020-04-21,PA,21
2020-04-22,PA,14
2020-04-23,PA,15
2020-04-24,PA,17
2020-04-25,PA,14
2020-04-26,PA,15
2020-04-27,PA,17
2020-04-28,PA,13
2020-04-29,PA,16
2020-04-30,PA,16
2020-05-01,PA,26
2020-05-02,PA,16
2020-05-03,PA,15
2020-05-04,PA,15
2020-05-05,PA,14
2020-05-06,PA,15
2020-05-07,PA,17
2020-05-08,PA,20
2020-05-09,PA,17
2020-05-10,PA,15
2020-05-11,PA,20
2020-05-12,PA,18
2020-05-13,PA,19
2020-05-14,PA,18
2020-05-15,PA,22
2020-05-16,PA,18
2020-05-17,PA,16
2020-05-18,PA,17
2020-05-19,PA,18
2020-05-20,PA,18
2020-05-21,PA,19
2020-05-22,PA,20
2020-05-23,PA,16
2020-05-24,PA,15
2020-05-25,PA,16
2020-05-26,PA,15
2020-05-27,PA,15
2020-05-28,PA,17
2020-05-29,PA,19
2020-05-30,PA,14
2020-05-31,PA,13
2020-06-01,PA,15
2020-06-02,PA,13
2020-06-03,PA,14
2020-06-04,PA,14
2020-06-05,PA,15
2020-06-06,PA,11
2020-06-07,PA,11
2020-06-08,PA,12
2020-06-09,PA,12
2020-06-10,PA,12
2020-06-11,PA,19
2020-06-12,PA,15
2020-06-13,PA,12
2020-06-14,PA,11
2020-06-15,PA,13
2020-06-16,PA,13
2020-06-17,PA,13
2020-06-18,PA,13
2020-06-19,PA,14
2020-06-20,PA,10
2020-06-21,PA,9
2020-06-22,PA,12
2020-06-23,PA,12
2020-06-24,PA,12
2020-06-25,PA,13
2020-06-26,PA,14
2020-06-27,PA,10
2020-06-28,PA,9
2020-06-29,PA,12
2020-06-30,PA,11
2020-07-01,PA,11
2020-07-02,PA,11
2020-07-03,PA,12
2020-07-04,PA,8
2020-07-05,PA,7
2020-07-06,PA,10
2020-07-07,PA,9
2020-07-08,PA,9
2020-07-09,PA,10
2020-07-10,PA,11
2020-07-11,PA,7
2020-07-12,PA,5
2020-07-13,PA,9
2020-07-14,PA,10
2020-07-15,PA,10
2020-07-16,PA,10
2020-07-17,PA,11
2020-07-18,PA,7
2020-07-19,PA,5
2020-07-20,PA,9
2020-07-21,PA,9
2020-07-22,PA,9
2020-07-23,PA,9
2020-07-24,PA,10
2020-07-25,PA,6
2020-07-26,PA,4
2020-07-27,PA,8
2020-07-28,PA,8
2020-07-29,PA,9
2020-07-30,PA,9
2020-07-31,PA,9
2020-08-01,PA,6
2020-08-02,PA,5
2020-08-03,PA,8
2020-08-04,PA,8
2020-08-05,PA,8
2020-08-06,PA,8
2020-08-07,PA,9
2020-08-08,PA,5
2020-08-09,PA,2
2020-08-10,PA,8
2020-08-11,PA,8
2020-08-12,PA,9
2020-08-13,PA,9
